slide	subclass	layer	true_file_count	random_sample_n	true_region_num	region_num_p_one_sided_true_gt	region_num_p_one_sided_true_lt	region_num_p_two_sided	true_glut_num	glut_num_p_one_sided_true_gt	glut_num_p_one_sided_true_lt	glut_num_p_two_sided	true_gaba_num	gaba_num_p_one_sided_true_gt	gaba_num_p_one_sided_true_lt	gaba_num_p_two_sided	true_ei_ratio	ei_ratio_p_one_sided_true_gt	ei_ratio_p_one_sided_true_lt	ei_ratio_p_two_sided
C57BL6J-3.013	066 NDB-SI-ant Prdm12 Gaba	layer 1	1	499	1.000000	1	1	1	0.000000	1	0.002	0.002	4.000000	0.814	0.316	0.508	0.000000	1	0.002	0.06
C57BL6J-3.013	066 NDB-SI-ant Prdm12 Gaba	layer 2/3	1	500	1.000000	1	1	1	50.000000	0.986028	0.0179641	0.0179641	11.000000	0.948104	0.0638723	0.0898204	4.545455	0.994012	0.00798403	0.0399202
C57BL6J-3.013	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1	496	1.000000	1	1	1	21.000000	0.478873	0.583501	0.875252	2.000000	0.925553	0.207243	0.331992	10.500000	0.0836735	0.922449	0.0836735
C57BL6J-3.013	114 COAa-PAA-MEA Barhl2 Glut	layer 2/3	1	500	1.000000	1	1	1	34.000000	1	0.00199601	0.00199601	6.000000	0.982036	0.0219561	0.0239521	5.666667	0.994012	0.00798403	0.0678643
C57BL6J-3.013	114 COAa-PAA-MEA Barhl2 Glut	layer 6a	1	500	1.000000	1	1	1	28.000000	0.994012	0.00798403	0.00798403	2.000000	0.996008	0.00798403	0.0219561	14.000000	0.223553	0.786427	0.52495
C57BL6J-3.013	319 Astro-TE NN	layer 1	1	500	6.000000	0.556886	0.780439	1	6.285714	0.746507	0.255489	0.461078	3.285714	0.0678643	0.934132	0.0798403	1.951389	1	0.00199601	0.0419162
C57BL6J-3.013	319 Astro-TE NN	layer 2/3	1	500	4.000000	0.99002	0.0638723	0.103792	120.500000	0.223553	0.778443	0.489022	17.000000	0.0778443	0.93014	0.103792	6.670833	0.998004	0.00399202	0.0219561
C57BL6J-3.013	319 Astro-TE NN	layer 4	1	500	3.000000	0.92016	0.449102	0.61477	89.800000	0.335329	0.668663	0.764471	12.200000	0.221557	0.786427	0.51497	7.727024	0.676647	0.325349	0.572854
C57BL6J-3.013	319 Astro-TE NN	layer 5	1	500	4.000000	0.978044	0.0978044	0.137725	84.400000	0.105788	0.896208	0.173653	21.600000	0.0838323	0.92016	0.10978	5.162977	0.00998004	0.992016	0.011976
C57BL6J-3.013	319 Astro-TE NN	layer 6a	1	500	7.000000	0.223553	0.932136	0.423154	84.142857	0.648703	0.353293	0.592814	5.428571	0.888224	0.113772	0.243513	15.948381	0.00798403	0.994012	0.00798403
C57BL6J-3.013	319 Astro-TE NN	layer 6b	1	497	2.000000	0.907631	0.528112	0.646586	6.000000	0.36747	0.672691	0.825301	0.500000	0.594378	0.584337	0.883534	2.000000	0.987245	0.0255102	0.147959
C57BL6J-3.013	320 Astro-OLF NN	layer 1	1	499	1.000000	1	1	1	7.000000	0.988	0.034	0.054	2.000000	0.928	0.2	0.324	3.500000	0.639839	0.394366	0.593561
C57BL6J-3.013	326 OPC NN	layer 1	1	500	5.000000	0.355289	0.878244	0.672655	7.600000	0.724551	0.283433	0.53493	1.600000	0.796407	0.215569	0.413174	3.958333	0.518962	0.483034	0.780439
C57BL6J-3.013	326 OPC NN	layer 2/3	1	500	6.000000	0.493014	0.790419	1	80.428571	0.724551	0.277445	0.491018	9.857143	0.606786	0.39521	0.694611	7.928797	0.884232	0.117764	0.233533
C57BL6J-3.013	326 OPC NN	layer 4	1	500	2.000000	0.952096	0.277445	0.53493	108.500000	0.151697	0.850299	0.311377	22.000000	0.0239521	0.978044	0.0239521	4.978261	0.994	0.008	0.028
C57BL6J-3.013	326 OPC NN	layer 5	1	500	6.000000	0.423154	0.834331	0.714571	35.666667	0.958084	0.0439122	0.127745	8.777778	0.936128	0.0658683	0.173653	3.012893	0.998004	0.00399202	0.011976
C57BL6J-3.013	326 OPC NN	layer 6a	1	500	4.000000	0.850299	0.389222	0.676647	90.750000	0.612774	0.389222	0.654691	7.000000	0.736527	0.287425	0.487026	10.854762	0.620758	0.381238	0.702595
C57BL6J-3.013	326 OPC NN	layer 6b	1	478	2.000000	0.624217	0.85595	1	10.000000	0.146138	0.885177	0.298539	0.500000	0.678497	0.480167	0.668058	12.000000	0.200573	0.825215	0.358166
C57BL6J-3.013	327 Oligo NN	layer 1	1	500	3.000000	0.9002	0.39521	0.634731	2.000000	0.974052	0.0359281	0.10978	1.000000	0.796407	0.281437	0.481038	1.500000	0.99798	0.0040404	0.0848485
C57BL6J-3.013	327 Oligo NN	layer 2/3	1	500	7.000000	0.191617	0.958084	0.239521	149.714286	0.0758483	0.926148	0.11976	17.571429	0.0718563	0.93014	0.0938124	8.136151	0.842315	0.159681	0.325349
C57BL6J-3.013	327 Oligo NN	layer 4	1	500	3.000000	0.808383	0.620758	1	98.600000	0.295409	0.706587	0.710579	9.600000	0.54491	0.461078	0.772455	10.872167	0.0578842	0.944112	0.0818363
C57BL6J-3.013	327 Oligo NN	layer 5	1	500	3.000000	0.996008	0.0299401	0.0518962	168.333333	0.00598802	0.996008	0.00598802	48.000000	0.00199601	1	0.00199601	3.878526	0.790419	0.211577	0.407186
C57BL6J-3.013	327 Oligo NN	layer 6a	1	500	5.000000	0.798403	0.469062	0.720559	88.777778	0.586826	0.41517	0.722555	8.555556	0.51497	0.487026	0.844311	11.535965	0.389222	0.612774	0.844311
C57BL6J-3.013	327 Oligo NN	layer 6b	1	497	4.000000	0.220884	0.965863	0.301205	3.000000	0.831325	0.232932	0.423695	0.500000	0.566265	0.594378	1	2.000000	0.987469	0.0225564	0.150376
C57BL6J-3.013	329 ABC NN	layer 1	1	500	4.000000	0.696607	0.652695	1	5.000000	0.944112	0.0598802	0.159681	3.750000	0.113772	0.91018	0.169661	1.955556	0.992016	0.00998004	0.0838323
C57BL6J-3.013	330 VLMC NN	layer 1	1	500	3.000000	0.984032	0.117764	0.205589	4.000000	0.986028	0.0239521	0.0938124	4.000000	0.0558882	0.968064	0.0638723	0.688889	1	0.00199601	0.0279441
C57BL6J-3.013	330 VLMC NN	layer 2/3	1	499	3.000000	0.83	0.55	1	92.750000	0.434	0.57	0.99	11.250000	0.348	0.66	0.812	10.606178	0.188	0.814	0.424
C57BL6J-3.013	330 VLMC NN	layer 4	1	490	2.000000	0.566191	0.910387	1	53.500000	0.566191	0.435845	0.753564	11.500000	0.276986	0.733198	0.686354	7.491667	0.662526	0.339545	0.532091
C57BL6J-3.013	330 VLMC NN	layer 5	1	499	4.000000	0.274	0.944	0.552	71.250000	0.266	0.736	0.602	12.750000	0.516	0.49	0.854	5.392157	0.072	0.93	0.124
C57BL6J-3.013	330 VLMC NN	layer 6a	1	495	2.000000	0.743952	0.77621	1	145.500000	0.195565	0.808468	0.4375	18.500000	0.0665323	0.935484	0.0665323	8.635714	0.858012	0.144016	0.279919
C57BL6J-3.013	331 Peri NN	layer 1	1	500	4.000000	0.680639	0.694611	1	7.600000	0.608782	0.399202	0.684631	0.800000	0.952096	0.0558882	0.135729	7.500000	0.062	0.944	0.064
C57BL6J-3.013	331 Peri NN	layer 2/3	1	500	5.000000	0.734531	0.598802	1	46.375000	0.964072	0.0379242	0.135729	6.875000	0.852295	0.151697	0.299401	6.912087	0.99002	0.011976	0.0638723
C57BL6J-3.013	331 Peri NN	layer 4	1	500	3.000000	0.730539	0.726547	1	48.000000	0.828343	0.177645	0.325349	8.800000	0.48503	0.52495	0.862275	7.458571	0.766	0.236	0.42
C57BL6J-3.013	331 Peri NN	layer 5	1	500	4.000000	0.888224	0.361277	0.686627	39.600000	0.926148	0.0758483	0.175649	9.800000	0.92016	0.0818363	0.195609	3.471429	0.974052	0.0279441	0.0858283
C57BL6J-3.013	331 Peri NN	layer 6a	1	500	3.000000	0.968064	0.169661	0.243513	185.333333	0.0419162	0.96008	0.0419162	23.333333	0.00998004	0.992016	0.00998004	7.956522	0.994012	0.00798403	0.0419162
C57BL6J-3.013	331 Peri NN	layer 6b	1	496	1.000000	1	0.183099	0.225352	14.000000	0.0140845	0.98994	0.0140845	1.000000	0.273642	0.89336	0.651911	14.000000	0.116505	0.92233	0.135922
C57BL6J-3.013	332 SMC NN	layer 1	1	500	3.000000	0.894212	0.371257	0.612774	17.000000	0.0479042	0.958084	0.0598802	5.000000	0.0538922	0.96008	0.0558882	2.477273	0.954	0.048	0.126
C57BL6J-3.013	332 SMC NN	layer 2/3	1	500	4.000000	0.660679	0.688623	1	120.800000	0.199601	0.804391	0.47505	13.800000	0.183633	0.820359	0.44511	12.057179	0.0339321	0.968064	0.0558882
C57BL6J-3.013	332 SMC NN	layer 4	1	498	1.000000	1	0.168337	0.218437	80.500000	0.344689	0.657315	0.859719	16.000000	0.108216	0.897796	0.160321	5.341667	0.96371	0.0383065	0.118952
C57BL6J-3.013	332 SMC NN	layer 5	1	500	3.000000	0.678643	0.772455	1	82.333333	0.213573	0.788423	0.491018	22.000000	0.173653	0.842315	0.335329	3.543196	0.860279	0.141717	0.285429
C57BL6J-3.013	332 SMC NN	layer 6a	1	500	2.000000	0.93014	0.389222	0.596806	232.500000	0.0399202	0.962076	0.0399202	28.000000	0.0179641	0.984032	0.0179641	8.447368	0.923695	0.0783133	0.178715
C57BL6J-3.013	333 Endo NN	layer 1	1	500	7.000000	0.233533	0.948104	0.421158	5.875000	0.772455	0.235529	0.427146	2.875000	0.0858283	0.92016	0.149701	1.547619	1	0.00199601	0.0379242
C57BL6J-3.013	333 Endo NN	layer 2/3	1	500	7.000000	0.467066	0.814371	0.714571	105.200000	0.353293	0.648703	0.814371	13.300000	0.215569	0.786427	0.502994	10.063718	0.121756	0.88024	0.227545
C57BL6J-3.013	333 Endo NN	layer 4	1	500	3.000000	0.904192	0.459082	0.590818	113.200000	0.125749	0.876248	0.217565	14.600000	0.0938124	0.908184	0.151697	5.905303	0.994012	0.00798403	0.0479042
C57BL6J-3.013	333 Endo NN	layer 5	1	500	3.000000	1	0.011976	0.0139721	182.333333	0.00199601	1	0.00199601	47.666667	0.00399202	0.998004	0.00399202	3.823882	0.832335	0.169661	0.337325
C57BL6J-3.013	333 Endo NN	layer 6a	1	500	4.000000	0.9501	0.207585	0.303393	189.500000	0.0219561	0.98004	0.0219561	22.000000	0.0139721	0.99002	0.0139721	12.880952	0.135729	0.866267	0.263473
C57BL6J-3.013	333 Endo NN	layer 6b	1	495	3.000000	0.425403	0.875	0.570565	10.333333	0.0685484	0.933468	0.0866935	0.333333	0.594758	0.407258	0.717742	13.000000	0.216931	0.801587	0.428571
C57BL6J-3.013	334 Microglia NN	layer 1	1	500	6.000000	0.325349	0.886228	0.447106	8.500000	0.48503	0.526946	0.938124	2.833333	0.197605	0.804391	0.423154	2.388889	0.972056	0.0299401	0.10978
C57BL6J-3.013	334 Microglia NN	layer 2/3	1	500	8.000000	0.0858283	0.99002	0.10978	112.875000	0.359281	0.642715	0.870259	13.375000	0.317365	0.684631	0.740519	8.597902	0.640719	0.361277	0.668663
C57BL6J-3.013	334 Microglia NN	layer 4	1	500	4.000000	0.391218	0.91018	0.57485	58.500000	0.776447	0.225549	0.40519	9.250000	0.550898	0.459082	0.822355	5.135504	1	0.00199601	0.0159681
C57BL6J-3.013	334 Microglia NN	layer 5	1	500	4.000000	0.972056	0.157685	0.245509	69.800000	0.309381	0.692615	0.760479	15.400000	0.413174	0.596806	0.962076	3.833333	0.836327	0.165669	0.331337
C57BL6J-3.013	334 Microglia NN	layer 6a	1	500	9.000000	0.00798403	1	0.00798403	54.090909	0.972056	0.0299401	0.117764	4.909091	0.934132	0.0678643	0.181637	12.853761	0.129741	0.872255	0.269461
C57BL6J-3.013	334 Microglia NN	layer 6b	1	491	2.000000	0.745935	0.754065	1	5.000000	0.565041	0.506098	0.853659	0.333333	0.603659	0.398374	0.739837	6.000000	0.643478	0.44058	0.695652
C57BL6J-3.013	335 BAM NN	layer 1	1	495	3.000000	0.173387	1	0.173387	2.333333	0.987903	0.0141129	0.0987903	1.333333	0.665323	0.336694	0.594758	1.500000	0.961702	0.0510638	0.185106
C57BL6J-3.013	335 BAM NN	layer 2/3	1	500	3.000000	0.60479	0.804391	1	132.750000	0.281437	0.720559	0.670659	15.250000	0.271457	0.732535	0.648703	8.925468	0.512	0.49	0.822
C57BL6J-3.013	335 BAM NN	layer 4	1	460	1.000000	1	0.596529	1	73.000000	0.201735	0.813449	0.746204	20.000000	0.0498915	0.963124	0.0498915	3.650000	0.993478	0.00869565	0.073913
C57BL6J-3.013	335 BAM NN	layer 5	1	486	3.000000	0.229979	0.971253	0.229979	28.666667	0.554415	0.447639	0.679671	7.666667	0.527721	0.474333	0.73922	4.098701	0.548255	0.453799	0.735113
C57BL6J-3.013	335 BAM NN	layer 6a	1	500	1.000000	1	1	1	167.000000	0.538922	0.471058	0.942116	22.000000	0.0858283	0.938124	0.161677	7.590909	0.944112	0.0578842	0.171657
C57BL6J-3.013	337 DC NN	layer 4	1	478	1.000000	1	1	1	117.000000	0.668058	0.356994	0.851775	13.000000	0.693111	0.382046	0.764092	9.000000	0.373695	0.640919	0.94572
C57BL6J-3.013	338 Lymphoid NN	layer 6a	1	500	1.000000	1	1	1	74.000000	0.97006	0.0379242	0.0419162	3.000000	0.992016	0.0179641	0.0279441	24.666667	0.024	0.978	0.024
C57BL6J-3.013	338 Lymphoid NN	layer 6b	1	463	1.000000	1	1	1	11.000000	0.107759	0.948276	0.181034	0.000000	1	0.394397	0.605603	nan			
C57BL6J-3.015	001 CLA-EPd-CTX Car3 Glut	layer 4	1	465	1.000000	1	1	1	144.000000	0.0987124	0.916309	0.223176	27.000000	0.0407725	0.974249	0.0751073	5.333333	0.847639	0.154506	0.2897
C57BL6J-3.015	001 CLA-EPd-CTX Car3 Glut	layer 5	1	500	3.000000	0.972056	0.163673	0.207585	92.666667	0.0159681	0.986028	0.0159681	20.000000	0.0299401	0.972056	0.0299401	4.562963	0.257485	0.744511	0.590818
C57BL6J-3.015	001 CLA-EPd-CTX Car3 Glut	layer 6a	1	500	3.000000	0.99002	0.0958084	0.115768	173.333333	0.101796	0.9002	0.175649	19.666667	0.0898204	0.912176	0.133733	9.211111	0.502994	0.499002	0.902196
C57BL6J-3.015	002 IT EP-CLA Glut	layer 6a	1	499	1.000000	1	0.09	0.104	326.000000	0.02	0.982	0.02	46.000000	0.008	0.996	0.008	7.086957	0.902	0.1	0.218
C57BL6J-3.015	003 L5/6 IT TPE-ENT Glut	layer 6a	1	490	1.000000	1	1	1	116.000000	0.87169	0.13442	0.205703	16.000000	0.771894	0.272912	0.496945	7.250000	0.85336	0.148676	0.295316
C57BL6J-3.015	004 L6 IT CTX Glut	layer 5	1	500	6.000000	0.451098	0.812375	0.678643	52.142857	0.387226	0.61477	0.886228	12.428571	0.339321	0.662675	0.814371	5.373016	0.0359281	0.966068	0.0439122
C57BL6J-3.015	004 L6 IT CTX Glut	layer 6a	1	500	3.000000	1	0.0299401	0.0379242	411.666667	0.00199601	1	0.00199601	43.000000	0.00199601	1	0.00199601	9.811828	0.479042	0.522954	1
C57BL6J-3.015	004 L6 IT CTX Glut	layer 6b	1	495	3.000000	0.459677	0.881048	0.606855	14.666667	0.0625	0.939516	0.0625	1.000000	0.219758	0.945565	0.219758	11.750000	0.601796	0.401198	0.676647
C57BL6J-3.015	005 L5 IT CTX Glut	layer 4	1	500	3.000000	0.620758	0.786427	1	118.666667	0.0958084	0.906188	0.157685	21.666667	0.0479042	0.954092	0.0479042	5.300000	0.936	0.066	0.16
C57BL6J-3.015	005 L5 IT CTX Glut	layer 5	1	500	5.000000	0.9501	0.189621	0.243513	95.333333	0.011976	0.99002	0.011976	23.000000	0.0139721	0.988024	0.0139721	4.919362	0.211577	0.790419	0.437126
C57BL6J-3.015	005 L5 IT CTX Glut	layer 6a	1	500	1.000000	1	0.00199601	0.00199601	692.000000	0.00199601	1	0.00199601	92.000000	0.00199601	1	0.00199601	7.521739	0.948104	0.0538922	0.143713
C57BL6J-3.015	006 L4/5 IT CTX Glut	layer 2/3	1	500	1.000000	1	0.00199601	0.00199601	1406.000000	0.00199601	1	0.00199601	142.000000	0.00199601	1	0.00199601	9.901408	0.469062	0.532934	0.948104
C57BL6J-3.015	006 L4/5 IT CTX Glut	layer 4	1	500	4.000000	0.870259	0.45509	0.666667	242.250000	0.00199601	1	0.00199601	32.750000	0.00199601	1	0.00199601	7.492127	0.974052	0.0279441	0.0938124
C57BL6J-3.015	006 L4/5 IT CTX Glut	layer 5	1	500	4.000000	0.974052	0.125749	0.223553	95.500000	0.011976	0.99002	0.011976	26.500000	0.00598802	0.996008	0.00598802	3.530293	0.984032	0.0179641	0.0638723
C57BL6J-3.015	007 L2/3 IT CTX Glut	layer 1	1	500	2.000000	0.998004	0.0319361	0.0538922	121.500000	0.00199601	1	0.00199601	31.000000	0.00199601	1	0.00199601	4.200000	0.878244	0.125749	0.257485
C57BL6J-3.015	007 L2/3 IT CTX Glut	layer 2/3	1	500	4.000000	0.99002	0.0738523	0.0858283	404.500000	0.00199601	1	0.00199601	43.000000	0.00199601	1	0.00199601	10.664550	0.702595	0.299401	0.532934
C57BL6J-3.015	007 L2/3 IT CTX Glut	layer 4	1	500	2.000000	0.994012	0.145709	0.169661	117.000000	0.0678643	0.936128	0.0818363	16.000000	0.105788	0.906188	0.137725	7.995169	0.205589	0.796407	0.47505
C57BL6J-3.015	007 L2/3 IT CTX Glut	layer 5	1	500	3.000000	0.986028	0.159681	0.213573	61.000000	0.147705	0.854291	0.289421	16.666667	0.0938124	0.908184	0.143713	3.894118	0.684631	0.317365	0.568862
C57BL6J-3.015	007 L2/3 IT CTX Glut	layer 6a	1	481	1.000000	1	1	1	142.000000	0.744813	0.257261	0.489627	16.000000	0.753112	0.286307	0.526971	8.875000	0.529046	0.477178	0.804979
C57BL6J-3.015	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1	495	1.000000	1	1	1	17.000000	1	0.00201613	0.00201613	6.000000	0.985887	0.0241935	0.0282258	2.833333	1	0.00201613	0.0120968
C57BL6J-3.015	009 L2/3 IT PIR-ENTl Glut	layer 5	1	500	1.000000	1	1	1	66.000000	0.914172	0.0978044	0.143713	10.000000	0.988024	0.0159681	0.0339321	6.600000	0.0259481	0.976048	0.0259481
C57BL6J-3.015	019 L2/3 IT PPP Glut	layer 2/3	1	498	1.000000	1	0.128257	0.246493	22.000000	0.9499	0.0561122	0.144289	5.000000	0.861723	0.146293	0.292585	4.400000	0.997988	0.00402414	0.0462777
C57BL6J-3.015	019 L2/3 IT PPP Glut	layer 5	1	500	1.000000	1	0.0219561	0.0239521	65.000000	0.129741	0.878244	0.215569	16.000000	0.135729	0.876248	0.255489	4.062500	0.512974	0.493014	0.822355
C57BL6J-3.015	020 L2/3 IT RSP Glut	layer 5	1	500	1.000000	1	1	1	84.000000	0.680639	0.333333	0.708583	13.000000	0.956088	0.0638723	0.111776	6.461538	0.0319361	0.97006	0.0319361
C57BL6J-3.015	022 L5 ET CTX Glut	layer 4	1	500	3.000000	0.463074	0.902196	0.560878	84.333333	0.287425	0.714571	0.674651	17.666667	0.0898204	0.912176	0.147705	2.851852	1	0.00200803	0.0220884
C57BL6J-3.015	022 L5 ET CTX Glut	layer 5	1	500	5.000000	0.928144	0.257485	0.451098	106.200000	0.00998004	0.992016	0.00998004	26.200000	0.00399202	0.998004	0.00399202	4.459487	0.52495	0.477046	0.884232
C57BL6J-3.015	022 L5 ET CTX Glut	layer 6a	1	500	3.000000	0.958084	0.201597	0.265469	144.000000	0.133733	0.868263	0.261477	19.666667	0.0538922	0.948104	0.0578842	9.545397	0.331337	0.670659	0.818363
C57BL6J-3.015	022 L5 ET CTX Glut	layer 6b	1	476	1.000000	1	1	1	6.000000	0.899371	0.171908	0.316562	0.000000	1	0.463312	0.610063	nan			
C57BL6J-3.015	028 L6b/CT ENT Glut	layer 6a	1	491	1.000000	1	1	1	102.000000	0.926829	0.0792683	0.119919	6.000000	0.993902	0.0121951	0.0345528	17.000000	0.0121951	0.989837	0.0121951
C57BL6J-3.015	029 L6b CTX Glut	layer 5	1	499	2.000000	0.718	1	1	70.000000	0.136	0.868	0.296	13.500000	0.526	0.522	0.85	5.454545	0.106	0.896	0.186
C57BL6J-3.015	029 L6b CTX Glut	layer 6a	1	500	4.000000	0.365269	0.908184	0.592814	121.000000	0.267465	0.738523	0.652695	12.000000	0.369261	0.660679	0.9002	10.519493	0.249501	0.752495	0.590818
C57BL6J-3.015	029 L6b CTX Glut	layer 6b	1	496	2.000000	0.806841	0.589537	1	13.500000	0.0985915	0.915493	0.126761	1.000000	0.28169	0.891348	0.581489	9.500000	0.675287	0.359195	0.617816
C57BL6J-3.015	030 L6 CT CTX Glut	layer 4	1	465	1.000000	1	1	1	138.000000	0.225322	0.798283	0.422747	31.000000	0.00643777	0.995708	0.0107296	4.451613	0.969957	0.0321888	0.107296
C57BL6J-3.015	030 L6 CT CTX Glut	layer 5	1	500	4.000000	0.938124	0.289421	0.423154	125.500000	0.00199601	1	0.00199601	32.750000	0.00199601	1	0.00199601	4.672992	0.201597	0.800399	0.429142
C57BL6J-3.015	030 L6 CT CTX Glut	layer 6a	1	500	5.000000	0.928144	0.213573	0.311377	197.666667	0.0379242	0.964072	0.0379242	19.000000	0.0518962	0.9501	0.0518962	9.887894	0.748503	0.253493	0.483034
C57BL6J-3.015	030 L6 CT CTX Glut	layer 6b	1	500	4.000000	0.522954	0.814371	1	9.250000	0.289421	0.728543	0.606786	0.250000	0.634731	0.459082	0.808383	23.000000	0.348525	0.659517	0.91689
C57BL6J-3.015	031 CT SUB Glut	layer 1	1	472	1.000000	1	0.551797	1	9.000000	0.82241	0.251586	0.393235	3.000000	0.632135	0.530655	0.816068	3.000000	0.671674	0.379828	0.564378
C57BL6J-3.015	031 CT SUB Glut	layer 2/3	1	496	1.000000	1	1	1	199.000000	0.557344	0.454728	0.82495	19.000000	0.678068	0.38833	0.784708	10.473684	0.303823	0.698189	0.756539
C57BL6J-3.015	032 L5 NP CTX Glut	layer 4	1	487	1.000000	1	0.430328	0.532787	142.000000	0.045082	0.959016	0.045082	33.000000	0.00614754	0.995902	0.00614754	4.303030	0.944444	0.0576132	0.141975
C57BL6J-3.015	032 L5 NP CTX Glut	layer 5	1	500	5.000000	0.852295	0.443114	0.700599	59.500000	0.361277	0.642715	0.840319	13.125000	0.437126	0.570858	0.956088	6.543020	0.00399202	0.998004	0.00399202
C57BL6J-3.015	032 L5 NP CTX Glut	layer 6a	1	500	4.000000	0.772455	0.538922	1	143.500000	0.103792	0.9002	0.195609	19.500000	0.0479042	0.954092	0.0499002	7.303196	0.974052	0.0279441	0.0898204
C57BL6J-3.015	043 OB-mi Frmd7 Gaba	layer 2/3	1	497	1.000000	1	1	1	208.000000	0.425703	0.584337	0.618474	16.000000	0.831325	0.198795	0.363454	13.000000	0.060241	0.941767	0.0763052
C57BL6J-3.015	044 OB Dopa-Gaba	layer 1	1	484	1.000000	1	1	1	0.000000	1	0.00206186	0.00206186	3.000000	0.979381	0.057732	0.101031	0.000000	1	0.00206186	0.0474227
C57BL6J-3.015	046 Vip Gaba	layer 1	1	500	3.000000	0.786427	0.586826	1	31.250000	0.00199601	1	0.00199601	8.000000	0.115768	0.906188	0.189621	4.333333	0.00199601	1	0.00199601
C57BL6J-3.015	046 Vip Gaba	layer 2/3	1	500	5.000000	0.646707	0.660679	1	112.200000	0.311377	0.690619	0.716567	16.000000	0.311377	0.706587	0.738523	5.089736	0.998004	0.00399202	0.00598802
C57BL6J-3.015	046 Vip Gaba	layer 4	1	500	4.000000	0.38523	0.912176	0.55489	49.800000	0.692615	0.309381	0.53493	11.400000	0.510978	0.506986	0.884232	4.434000	0.906188	0.0958084	0.201597
C57BL6J-3.015	046 Vip Gaba	layer 5	1	500	4.000000	0.540918	0.802395	1	38.200000	0.530938	0.471058	0.798403	10.600000	0.586826	0.419162	0.692615	3.937879	0.171657	0.830339	0.327345
C57BL6J-3.015	046 Vip Gaba	layer 6a	1	499	3.000000	0.72	0.656	1	117.000000	0.32	0.684	0.774	13.333333	0.424	0.578	0.986	9.131373	0.15	0.852	0.302
C57BL6J-3.015	047 Sncg Gaba	layer 1	1	500	2.000000	0.862275	0.566866	1	5.500000	0.812375	0.193613	0.359281	1.500000	0.952096	0.0738523	0.173653	3.750000	0.0538922	0.9501	0.0798403
C57BL6J-3.015	047 Sncg Gaba	layer 2/3	1	500	4.000000	0.355289	0.912176	0.602794	99.250000	0.327345	0.674651	0.814371	12.000000	0.393214	0.632735	0.948104	8.211032	0.347305	0.654691	0.744511
C57BL6J-3.015	047 Sncg Gaba	layer 5	1	496	1.000000	1	0.305835	0.305835	26.000000	0.997988	0.00402414	0.118712	8.000000	0.977867	0.0301811	0.158954	3.250000	0.738431	0.267606	0.490946
C57BL6J-3.015	047 Sncg Gaba	layer 6a	1	499	4.000000	0.266	0.956	0.312	109.250000	0.32	0.684	0.764	12.000000	0.488	0.53	0.932	9.312963	0.152	0.85	0.262
C57BL6J-3.015	049 Lamp5 Gaba	layer 1	1	500	2.000000	0.966068	0.187625	0.333333	38.500000	0.00998004	0.992016	0.00998004	12.000000	0.0698603	0.94012	0.0758483	3.093750	0.00399202	0.998004	0.00598802
C57BL6J-3.015	049 Lamp5 Gaba	layer 2/3	1	500	5.000000	0.532934	0.794411	1	38.200000	0.976048	0.0259481	0.0858283	6.400000	0.966068	0.0359281	0.103792	4.257391	0.998004	0.00399202	0.00399202
C57BL6J-3.015	049 Lamp5 Gaba	layer 4	1	499	2.000000	0.94	0.364	0.574	95.000000	0.168	0.838	0.37	10.333333	0.534	0.468	0.804	8.716667	0.006	0.996	0.01
C57BL6J-3.015	049 Lamp5 Gaba	layer 5	1	500	4.000000	0.648703	0.720559	1	44.500000	0.39521	0.610778	0.882236	12.500000	0.421158	0.59481	0.966068	3.515880	0.347305	0.654691	0.740519
C57BL6J-3.015	049 Lamp5 Gaba	layer 6a	1	500	2.000000	0.962076	0.267465	0.351297	110.000000	0.317365	0.684631	0.804391	7.000000	0.866267	0.155689	0.297405	16.000000	0.00199601	1	0.00199601
C57BL6J-3.015	049 Lamp5 Gaba	layer 6b	1	494	3.000000	0.191919	1	0.191919	0.666667	0.925253	0.0767677	0.248485	1.000000	1	0.517172	0.777778	0.666667	0.913131	0.0888889	0.252525
C57BL6J-3.015	050 Lamp5 Lhx6 Gaba	layer 2/3	1	492	1.000000	1	1	1	216.000000	0.312373	0.697769	0.521298	20.000000	0.709939	0.363083	0.776876	10.800000	0.154158	0.84787	0.281947
C57BL6J-3.015	050 Lamp5 Lhx6 Gaba	layer 5	1	495	1.000000	1	0.260081	0.260081	59.000000	0.292339	0.715726	0.913306	13.000000	0.641129	0.433468	0.655242	4.538462	0.203629	0.798387	0.41129
C57BL6J-3.015	050 Lamp5 Lhx6 Gaba	layer 6a	1	500	4.000000	0.177645	0.978044	0.261477	110.750000	0.383234	0.618762	0.93014	12.500000	0.459082	0.550898	0.908184	7.819444	0.516966	0.48503	0.926148
C57BL6J-3.015	050 Lamp5 Lhx6 Gaba	layer 6b	1	474	1.000000	1	1	1	11.000000	0.145263	0.926316	0.231579	2.000000	0.484211	0.907368	1	5.500000	0.503158	0.532632	0.92
C57BL6J-3.015	051 Pvalb chandelier Gaba	layer 1	1	494	1.000000	1	1	1	46.000000	0.0020202	1	0.0020202	11.000000	0.179798	0.890909	0.329293	4.181818	0.173737	0.828283	0.389899
