slide	subclass	layer	true_region_num	true_file_count	random_sample_n	true_gt_random_count	true_gt_random_ratio	perm_p_value_one_sided
C57BL6J-2.019	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1.000000	1	432	0	0.000000	1
C57BL6J-2.019	314 CB Granule Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.019	319 Astro-TE NN	layer 1	3.000000	1	500	40	0.080000	0.92016
C57BL6J-2.019	319 Astro-TE NN	layer 2/3	6.000000	1	500	271	0.542000	0.459082
C57BL6J-2.019	319 Astro-TE NN	layer 5	6.000000	1	500	251	0.502000	0.499002
C57BL6J-2.019	319 Astro-TE NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.019	321 Astroependymal NN	layer 1	1.000000	1	430	0	0.000000	1
C57BL6J-2.019	326 OPC NN	layer 1	3.000000	1	500	110	0.220000	0.780439
C57BL6J-2.019	326 OPC NN	layer 2/3	2.000000	1	500	2	0.004000	0.996008
C57BL6J-2.019	326 OPC NN	layer 5	4.000000	1	500	68	0.136000	0.864271
C57BL6J-2.019	326 OPC NN	layer 6a	4.000000	1	500	442	0.884000	0.117764
C57BL6J-2.019	327 Oligo NN	layer 1	3.000000	1	495	202	0.408081	0.592742
C57BL6J-2.019	327 Oligo NN	layer 2/3	4.000000	1	500	117	0.234000	0.766467
C57BL6J-2.019	327 Oligo NN	layer 5	2.000000	1	500	1	0.002000	0.998004
C57BL6J-2.019	327 Oligo NN	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-2.019	329 ABC NN	layer 1	2.000000	1	496	90	0.181452	0.818913
C57BL6J-2.019	330 VLMC NN	layer 1	3.000000	1	500	195	0.390000	0.610778
C57BL6J-2.019	330 VLMC NN	layer 2/3	2.000000	1	498	105	0.210843	0.789579
C57BL6J-2.019	330 VLMC NN	layer 5	4.000000	1	498	437	0.877510	0.124248
C57BL6J-2.019	330 VLMC NN	layer 6a	1.000000	1	473	0	0.000000	1
C57BL6J-2.019	331 Peri NN	layer 1	1.000000	1	499	0	0.000000	1
C57BL6J-2.019	331 Peri NN	layer 2/3	7.000000	1	500	490	0.980000	0.0219561
C57BL6J-2.019	331 Peri NN	layer 5	4.000000	1	500	74	0.148000	0.852295
C57BL6J-2.019	331 Peri NN	layer 6a	3.000000	1	500	320	0.640000	0.361277
C57BL6J-2.019	332 SMC NN	layer 1	3.000000	1	497	253	0.509054	0.491968
C57BL6J-2.019	332 SMC NN	layer 2/3	1.000000	1	496	0	0.000000	1
C57BL6J-2.019	332 SMC NN	layer 5	3.000000	1	500	113	0.226000	0.774451
C57BL6J-2.019	332 SMC NN	layer 6a	1.000000	1	470	0	0.000000	1
C57BL6J-2.019	333 Endo NN	layer 1	5.000000	1	500	366	0.732000	0.269461
C57BL6J-2.019	333 Endo NN	layer 2/3	5.000000	1	500	104	0.208000	0.792415
C57BL6J-2.019	333 Endo NN	layer 5	7.000000	1	500	372	0.744000	0.257485
C57BL6J-2.019	333 Endo NN	layer 6a	2.000000	1	500	65	0.130000	0.870259
C57BL6J-2.019	334 Microglia NN	layer 1	4.000000	1	499	280	0.561122	0.44
C57BL6J-2.019	334 Microglia NN	layer 2/3	7.000000	1	500	451	0.902000	0.0998004
C57BL6J-2.019	334 Microglia NN	layer 5	6.000000	1	500	280	0.560000	0.441118
C57BL6J-2.019	334 Microglia NN	layer 6a	4.000000	1	500	448	0.896000	0.105788
C57BL6J-2.019	335 BAM NN	layer 1	2.000000	1	499	61	0.122244	0.878
C57BL6J-2.019	335 BAM NN	layer 2/3	1.000000	1	474	0	0.000000	1
C57BL6J-2.019	335 BAM NN	layer 5	3.000000	1	497	278	0.559356	0.441767
C57BL6J-2.019	335 BAM NN	layer 6a	1.000000	1	398	0	0.000000	1
C57BL6J-2.019	337 DC NN	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.019	337 DC NN	layer 6a	1.000000	1	283	0	0.000000	1
C57BL6J-2.019	338 Lymphoid NN	layer 1	1.000000	1	466	0	0.000000	1
C57BL6J-2.019	338 Lymphoid NN	layer 2/3	3.000000	1	496	292	0.588710	0.412475
C57BL6J-2.019	338 Lymphoid NN	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.020	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1.000000	1	491	0	0.000000	1
C57BL6J-2.020	001 CLA-EPd-CTX Car3 Glut	layer 5	2.000000	1	500	2	0.004000	0.996008
C57BL6J-2.020	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	002 IT EP-CLA Glut	layer 5	2.000000	1	500	8	0.016000	0.984032
C57BL6J-2.020	002 IT EP-CLA Glut	layer 6a	2.000000	1	402	315	0.783582	0.218362
C57BL6J-2.020	004 L6 IT CTX Glut	layer 5	3.000000	1	500	13	0.026000	0.974052
C57BL6J-2.020	004 L6 IT CTX Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	004 L6 IT CTX Glut	layer 6b	1.000000	1	269	0	0.000000	1
C57BL6J-2.020	005 L5 IT CTX Glut	layer 2/3	1.000000	1	432	0	0.000000	1
C57BL6J-2.020	005 L5 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	005 L5 IT CTX Glut	layer 6a	1.000000	1	479	0	0.000000	1
C57BL6J-2.020	006 L4/5 IT CTX Glut	layer 2/3	3.000000	1	500	25	0.050000	0.9501
C57BL6J-2.020	006 L4/5 IT CTX Glut	layer 5	3.000000	1	500	11	0.022000	0.978044
C57BL6J-2.020	007 L2/3 IT CTX Glut	layer 1	2.000000	1	499	11	0.022044	0.978
C57BL6J-2.020	007 L2/3 IT CTX Glut	layer 2/3	3.000000	1	500	12	0.024000	0.976048
C57BL6J-2.020	007 L2/3 IT CTX Glut	layer 5	2.000000	1	500	1	0.002000	0.998004
C57BL6J-2.020	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1.000000	1	499	0	0.000000	1
C57BL6J-2.020	010 IT AON-TT-DP Glut	layer 1	1.000000	1	440	0	0.000000	1
C57BL6J-2.020	010 IT AON-TT-DP Glut	layer 2/3	2.000000	1	489	181	0.370143	0.630612
C57BL6J-2.020	010 IT AON-TT-DP Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	010 IT AON-TT-DP Glut	layer 6a	1.000000	1	481	0	0.000000	1
C57BL6J-2.020	022 L5 ET CTX Glut	layer 2/3	2.000000	1	492	147	0.298780	0.701826
C57BL6J-2.020	022 L5 ET CTX Glut	layer 5	3.000000	1	500	5	0.010000	0.99002
C57BL6J-2.020	022 L5 ET CTX Glut	layer 6a	2.000000	1	500	39	0.078000	0.922156
C57BL6J-2.020	029 L6b CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	029 L6b CTX Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	030 L6 CT CTX Glut	layer 5	3.000000	1	500	1	0.002000	0.998004
C57BL6J-2.020	030 L6 CT CTX Glut	layer 6a	2.000000	1	500	16	0.032000	0.968064
C57BL6J-2.020	030 L6 CT CTX Glut	layer 6b	1.000000	1	188	0	0.000000	1
C57BL6J-2.020	031 CT SUB Glut	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.020	032 L5 NP CTX Glut	layer 2/3	1.000000	1	435	0	0.000000	1
C57BL6J-2.020	032 L5 NP CTX Glut	layer 5	3.000000	1	500	6	0.012000	0.988024
C57BL6J-2.020	032 L5 NP CTX Glut	layer 6a	3.000000	1	500	172	0.344000	0.656687
C57BL6J-2.020	036 HPF CR Glut	layer 1	1.000000	1	442	0	0.000000	1
C57BL6J-2.020	042 OB-out Frmd7 Gaba	layer 5	1.000000	1	478	0	0.000000	1
C57BL6J-2.020	042 OB-out Frmd7 Gaba	layer 6a	1.000000	1	403	0	0.000000	1
C57BL6J-2.020	046 Vip Gaba	layer 1	2.000000	1	481	176	0.365904	0.634855
C57BL6J-2.020	046 Vip Gaba	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	046 Vip Gaba	layer 5	6.000000	1	500	481	0.962000	0.0399202
C57BL6J-2.020	046 Vip Gaba	layer 6a	2.000000	1	487	202	0.414784	0.586066
C57BL6J-2.020	047 Sncg Gaba	layer 1	1.000000	1	460	0	0.000000	1
C57BL6J-2.020	047 Sncg Gaba	layer 2/3	1.000000	1	467	0	0.000000	1
C57BL6J-2.020	047 Sncg Gaba	layer 5	3.000000	1	499	254	0.509018	0.492
C57BL6J-2.020	047 Sncg Gaba	layer 6a	1.000000	1	474	0	0.000000	1
C57BL6J-2.020	049 Lamp5 Gaba	layer 1	3.000000	1	494	376	0.761134	0.240404
C57BL6J-2.020	049 Lamp5 Gaba	layer 2/3	3.000000	1	498	156	0.313253	0.687375
C57BL6J-2.020	049 Lamp5 Gaba	layer 5	3.000000	1	495	295	0.595960	0.405242
C57BL6J-2.020	049 Lamp5 Gaba	layer 6a	2.000000	1	498	129	0.259036	0.741483
C57BL6J-2.020	050 Lamp5 Lhx6 Gaba	layer 2/3	1.000000	1	429	0	0.000000	1
C57BL6J-2.020	050 Lamp5 Lhx6 Gaba	layer 6a	2.000000	1	396	321	0.810606	0.191436
C57BL6J-2.020	051 Pvalb chandelier Gaba	layer 1	1.000000	1	459	0	0.000000	1
C57BL6J-2.020	051 Pvalb chandelier Gaba	layer 2/3	1.000000	1	489	0	0.000000	1
C57BL6J-2.020	051 Pvalb chandelier Gaba	layer 5	2.000000	1	476	252	0.529412	0.471698
C57BL6J-2.020	052 Pvalb Gaba	layer 1	1.000000	1	472	0	0.000000	1
C57BL6J-2.020	052 Pvalb Gaba	layer 2/3	3.000000	1	500	106	0.212000	0.788423
C57BL6J-2.020	052 Pvalb Gaba	layer 5	4.000000	1	500	79	0.158000	0.842315
C57BL6J-2.020	052 Pvalb Gaba	layer 6a	3.000000	1	500	184	0.368000	0.632735
C57BL6J-2.020	053 Sst Gaba	layer 1	1.000000	1	448	0	0.000000	1
C57BL6J-2.020	053 Sst Gaba	layer 2/3	3.000000	1	499	104	0.208417	0.792
C57BL6J-2.020	053 Sst Gaba	layer 5	5.000000	1	500	270	0.540000	0.461078
C57BL6J-2.020	053 Sst Gaba	layer 6a	4.000000	1	500	344	0.688000	0.313373
C57BL6J-2.020	056 Sst Chodl Gaba	layer 5	2.000000	1	499	67	0.134269	0.866
C57BL6J-2.020	056 Sst Chodl Gaba	layer 6a	3.000000	1	496	376	0.758065	0.243461
C57BL6J-2.020	071 LSX Prdm12 Zeb2 Gaba	layer 6a	1.000000	1	416	0	0.000000	1
C57BL6J-2.020	114 COAa-PAA-MEA Barhl2 Glut	layer 2/3	1.000000	1	468	0	0.000000	1
C57BL6J-2.020	318 Astro-NT NN	layer 1	1.000000	1	464	0	0.000000	1
C57BL6J-2.020	318 Astro-NT NN	layer 6a	1.000000	1	397	0	0.000000	1
C57BL6J-2.020	319 Astro-TE NN	layer 1	2.000000	1	500	15	0.030000	0.97006
C57BL6J-2.020	319 Astro-TE NN	layer 2/3	4.000000	1	500	79	0.158000	0.842315
C57BL6J-2.020	319 Astro-TE NN	layer 5	4.000000	1	500	20	0.040000	0.96008
C57BL6J-2.020	319 Astro-TE NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	319 Astro-TE NN	layer 6b	1.000000	1	380	0	0.000000	1
C57BL6J-2.020	326 OPC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	326 OPC NN	layer 2/3	4.000000	1	500	204	0.408000	0.592814
C57BL6J-2.020	326 OPC NN	layer 5	4.000000	1	500	60	0.120000	0.88024
C57BL6J-2.020	326 OPC NN	layer 6a	3.000000	1	500	170	0.340000	0.660679
C57BL6J-2.020	326 OPC NN	layer 6b	1.000000	1	322	0	0.000000	1
C57BL6J-2.020	327 Oligo NN	layer 1	3.000000	1	493	356	0.722110	0.279352
C57BL6J-2.020	327 Oligo NN	layer 2/3	3.000000	1	500	100	0.200000	0.800399
C57BL6J-2.020	327 Oligo NN	layer 5	4.000000	1	500	34	0.068000	0.932136
C57BL6J-2.020	327 Oligo NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.020	327 Oligo NN	layer 6b	1.000000	1	394	0	0.000000	1
C57BL6J-2.020	329 ABC NN	layer 1	1.000000	1	496	0	0.000000	1
C57BL6J-2.020	330 VLMC NN	layer 1	2.000000	1	492	94	0.191057	0.809331
C57BL6J-2.020	330 VLMC NN	layer 2/3	2.000000	1	488	127	0.260246	0.740286
C57BL6J-2.020	330 VLMC NN	layer 5	2.000000	1	499	41	0.082164	0.918
C57BL6J-2.020	330 VLMC NN	layer 6a	2.000000	1	482	223	0.462656	0.538302
C57BL6J-2.020	330 VLMC NN	layer 6b	1.000000	1	229	0	0.000000	1
C57BL6J-2.020	331 Peri NN	layer 1	1.000000	1	491	0	0.000000	1
C57BL6J-2.020	331 Peri NN	layer 2/3	3.000000	1	500	73	0.146000	0.854291
C57BL6J-2.020	331 Peri NN	layer 5	4.000000	1	500	100	0.200000	0.800399
C57BL6J-2.020	331 Peri NN	layer 6a	4.000000	1	500	350	0.700000	0.301397
C57BL6J-2.020	331 Peri NN	layer 6b	1.000000	1	225	0	0.000000	1
C57BL6J-2.020	332 SMC NN	layer 1	2.000000	1	494	92	0.186235	0.814141
C57BL6J-2.020	332 SMC NN	layer 5	3.000000	1	499	242	0.484970	0.516
C57BL6J-2.020	332 SMC NN	layer 6a	2.000000	1	489	191	0.390593	0.610204
C57BL6J-2.020	333 Endo NN	layer 1	3.000000	1	500	105	0.210000	0.790419
C57BL6J-2.020	333 Endo NN	layer 2/3	5.000000	1	500	205	0.410000	0.590818
C57BL6J-2.020	333 Endo NN	layer 5	5.000000	1	500	83	0.166000	0.834331
C57BL6J-2.020	333 Endo NN	layer 6a	3.000000	1	500	121	0.242000	0.758483
C57BL6J-2.020	333 Endo NN	layer 6b	1.000000	1	370	0	0.000000	1
C57BL6J-2.020	334 Microglia NN	layer 1	4.000000	1	499	398	0.797595	0.204
C57BL6J-2.020	334 Microglia NN	layer 2/3	3.000000	1	500	33	0.066000	0.934132
C57BL6J-2.020	334 Microglia NN	layer 5	5.000000	1	500	104	0.208000	0.792415
C57BL6J-2.020	334 Microglia NN	layer 6a	6.000000	1	500	489	0.978000	0.0239521
C57BL6J-2.020	335 BAM NN	layer 1	1.000000	1	443	0	0.000000	1
C57BL6J-2.020	335 BAM NN	layer 5	1.000000	1	490	0	0.000000	1
C57BL6J-2.020	335 BAM NN	layer 6a	3.000000	1	470	453	0.963830	0.0382166
C57BL6J-2.020	337 DC NN	layer 2/3	1.000000	1	429	0	0.000000	1
C57BL6J-2.020	338 Lymphoid NN	layer 1	1.000000	1	448	0	0.000000	1
C57BL6J-2.020	338 Lymphoid NN	layer 2/3	1.000000	1	413	0	0.000000	1
C57BL6J-2.020	338 Lymphoid NN	layer 5	2.000000	1	499	58	0.116232	0.884
C57BL6J-2.020	338 Lymphoid NN	layer 6a	2.000000	1	479	195	0.407098	0.59375
C57BL6J-2.021	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1.000000	1	455	0	0.000000	1
C57BL6J-2.021	001 CLA-EPd-CTX Car3 Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.021	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.021	002 IT EP-CLA Glut	layer 5	2.000000	1	500	9	0.018000	0.982036
C57BL6J-2.021	002 IT EP-CLA Glut	layer 6a	3.000000	1	485	434	0.894845	0.106996
C57BL6J-2.021	004 L6 IT CTX Glut	layer 5	3.000000	1	500	22	0.044000	0.956088
C57BL6J-2.021	004 L6 IT CTX Glut	layer 6a	4.000000	1	500	289	0.578000	0.423154
C57BL6J-2.021	004 L6 IT CTX Glut	layer 6b	1.000000	1	403	0	0.000000	1
C57BL6J-2.021	005 L5 IT CTX Glut	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.021	005 L5 IT CTX Glut	layer 6a	1.000000	1	449	0	0.000000	1
C57BL6J-2.021	006 L4/5 IT CTX Glut	layer 2/3	3.000000	1	500	116	0.232000	0.768463
C57BL6J-2.021	006 L4/5 IT CTX Glut	layer 5	3.000000	1	500	13	0.026000	0.974052
C57BL6J-2.021	007 L2/3 IT CTX Glut	layer 1	3.000000	1	495	232	0.468687	0.532258
C57BL6J-2.021	007 L2/3 IT CTX Glut	layer 2/3	5.000000	1	500	261	0.522000	0.479042
C57BL6J-2.021	007 L2/3 IT CTX Glut	layer 5	2.000000	1	500	1	0.002000	0.998004
C57BL6J-2.021	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1.000000	1	497	0	0.000000	1
C57BL6J-2.021	010 IT AON-TT-DP Glut	layer 5	2.000000	1	476	274	0.575630	0.425577
C57BL6J-2.021	010 IT AON-TT-DP Glut	layer 6a	1.000000	1	471	0	0.000000	1
C57BL6J-2.021	018 L2 IT PPP-APr Glut	layer 5	1.000000	1	492	0	0.000000	1
C57BL6J-2.021	022 L5 ET CTX Glut	layer 2/3	1.000000	1	484	0	0.000000	1
C57BL6J-2.021	022 L5 ET CTX Glut	layer 5	3.000000	1	500	25	0.050000	0.9501
C57BL6J-2.021	022 L5 ET CTX Glut	layer 6a	2.000000	1	499	17	0.034068	0.966
C57BL6J-2.021	028 L6b/CT ENT Glut	layer 6a	1.000000	1	471	0	0.000000	1
C57BL6J-2.021	029 L6b CTX Glut	layer 5	1.000000	1	473	0	0.000000	1
C57BL6J-2.021	029 L6b CTX Glut	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-2.021	029 L6b CTX Glut	layer 6b	2.000000	1	381	335	0.879265	0.123037
C57BL6J-2.021	030 L6 CT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.021	030 L6 CT CTX Glut	layer 6a	2.000000	1	500	6	0.012000	0.988024
C57BL6J-2.021	030 L6 CT CTX Glut	layer 6b	2.000000	1	453	291	0.642384	0.359031
C57BL6J-2.021	032 L5 NP CTX Glut	layer 5	2.000000	1	500	1	0.002000	0.998004
C57BL6J-2.021	032 L5 NP CTX Glut	layer 6a	2.000000	1	500	31	0.062000	0.938124
C57BL6J-2.021	042 OB-out Frmd7 Gaba	layer 5	1.000000	1	490	0	0.000000	1
C57BL6J-2.021	042 OB-out Frmd7 Gaba	layer 6a	1.000000	1	443	0	0.000000	1
C57BL6J-2.021	044 OB Dopa-Gaba	layer 6a	1.000000	1	477	0	0.000000	1
C57BL6J-2.021	045 OB-STR-CTX Inh IMN	layer 6a	1.000000	1	498	0	0.000000	1
C57BL6J-2.021	045 OB-STR-CTX Inh IMN	layer 6b	1.000000	1	407	0	0.000000	1
C57BL6J-2.021	046 Vip Gaba	layer 1	1.000000	1	467	0	0.000000	1
C57BL6J-2.021	046 Vip Gaba	layer 2/3	2.000000	1	500	10	0.020000	0.98004
C57BL6J-2.021	046 Vip Gaba	layer 5	3.000000	1	498	219	0.439759	0.561122
C57BL6J-2.021	046 Vip Gaba	layer 6a	1.000000	1	453	0	0.000000	1
C57BL6J-2.021	047 Sncg Gaba	layer 5	2.000000	1	459	185	0.403050	0.597826
C57BL6J-2.021	047 Sncg Gaba	layer 6a	4.000000	1	498	446	0.895582	0.106212
C57BL6J-2.021	049 Lamp5 Gaba	layer 1	3.000000	1	495	307	0.620202	0.381048
C57BL6J-2.021	049 Lamp5 Gaba	layer 2/3	2.000000	1	495	36	0.072727	0.927419
C57BL6J-2.021	049 Lamp5 Gaba	layer 5	3.000000	1	499	200	0.400802	0.6
C57BL6J-2.021	049 Lamp5 Gaba	layer 6a	2.000000	1	494	126	0.255061	0.745455
C57BL6J-2.021	050 Lamp5 Lhx6 Gaba	layer 5	2.000000	1	476	207	0.434874	0.566038
C57BL6J-2.021	050 Lamp5 Lhx6 Gaba	layer 6a	2.000000	1	452	289	0.639381	0.362031
C57BL6J-2.021	051 Pvalb chandelier Gaba	layer 2/3	3.000000	1	469	429	0.914712	0.087234
C57BL6J-2.021	052 Pvalb Gaba	layer 1	1.000000	1	419	0	0.000000	1
C57BL6J-2.021	052 Pvalb Gaba	layer 2/3	2.000000	1	497	46	0.092555	0.907631
C57BL6J-2.021	052 Pvalb Gaba	layer 5	3.000000	1	500	21	0.042000	0.958084
C57BL6J-2.021	052 Pvalb Gaba	layer 6a	2.000000	1	500	22	0.044000	0.956088
C57BL6J-2.021	053 Sst Gaba	layer 2/3	3.000000	1	494	313	0.633603	0.367677
C57BL6J-2.021	053 Sst Gaba	layer 5	3.000000	1	500	29	0.058000	0.942116
C57BL6J-2.021	053 Sst Gaba	layer 6a	2.000000	1	500	23	0.046000	0.954092
C57BL6J-2.021	056 Sst Chodl Gaba	layer 2/3	1.000000	1	468	0	0.000000	1
C57BL6J-2.021	056 Sst Chodl Gaba	layer 5	3.000000	1	495	302	0.610101	0.391129
C57BL6J-2.021	056 Sst Chodl Gaba	layer 6a	2.000000	1	473	227	0.479915	0.521097
C57BL6J-2.021	061 STR D1 Gaba	layer 6a	1.000000	1	498	0	0.000000	1
C57BL6J-2.021	062 STR D2 Gaba	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-2.021	062 STR D2 Gaba	layer 6b	1.000000	1	265	0	0.000000	1
C57BL6J-2.021	063 STR D1 Sema5a Gaba	layer 6a	1.000000	1	479	0	0.000000	1
C57BL6J-2.021	064 STR-PAL Chst9 Gaba	layer 1	1.000000	1	435	0	0.000000	1
C57BL6J-2.021	064 STR-PAL Chst9 Gaba	layer 5	1.000000	1	487	0	0.000000	1
C57BL6J-2.021	064 STR-PAL Chst9 Gaba	layer 6a	1.000000	1	475	0	0.000000	1
C57BL6J-2.021	114 COAa-PAA-MEA Barhl2 Glut	layer 2/3	1.000000	1	466	0	0.000000	1
C57BL6J-2.021	318 Astro-NT NN	layer 6a	1.000000	1	454	0	0.000000	1
C57BL6J-2.021	319 Astro-TE NN	layer 1	2.000000	1	500	7	0.014000	0.986028
C57BL6J-2.021	319 Astro-TE NN	layer 2/3	4.000000	1	500	118	0.236000	0.764471
C57BL6J-2.021	319 Astro-TE NN	layer 5	3.000000	1	500	6	0.012000	0.988024
C57BL6J-2.021	319 Astro-TE NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.021	319 Astro-TE NN	layer 6b	1.000000	1	474	0	0.000000	1
C57BL6J-2.021	326 OPC NN	layer 1	3.000000	1	499	202	0.404810	0.596
C57BL6J-2.021	326 OPC NN	layer 2/3	3.000000	1	500	108	0.216000	0.784431
C57BL6J-2.021	326 OPC NN	layer 5	5.000000	1	500	250	0.500000	0.500998
C57BL6J-2.021	326 OPC NN	layer 6a	3.000000	1	500	107	0.214000	0.786427
C57BL6J-2.021	326 OPC NN	layer 6b	2.000000	1	448	284	0.633929	0.367483
C57BL6J-2.021	327 Oligo NN	layer 1	2.000000	1	493	119	0.241379	0.759109
C57BL6J-2.021	327 Oligo NN	layer 2/3	3.000000	1	499	110	0.220441	0.78
C57BL6J-2.021	327 Oligo NN	layer 5	2.000000	1	500	0	0.000000	1
C57BL6J-2.021	327 Oligo NN	layer 6a	2.000000	1	500	3	0.006000	0.994012
C57BL6J-2.021	327 Oligo NN	layer 6b	1.000000	1	471	0	0.000000	1
C57BL6J-2.021	329 ABC NN	layer 1	2.000000	1	493	132	0.267748	0.732794
C57BL6J-2.021	330 VLMC NN	layer 1	1.000000	1	497	0	0.000000	1
C57BL6J-2.021	330 VLMC NN	layer 2/3	1.000000	1	460	0	0.000000	1
C57BL6J-2.021	330 VLMC NN	layer 5	3.000000	1	497	247	0.496982	0.504016
C57BL6J-2.021	330 VLMC NN	layer 6a	2.000000	1	492	198	0.402439	0.598377
C57BL6J-2.021	331 Peri NN	layer 1	2.000000	1	498	79	0.158635	0.841683
C57BL6J-2.021	331 Peri NN	layer 2/3	4.000000	1	500	311	0.622000	0.379242
C57BL6J-2.021	331 Peri NN	layer 5	6.000000	1	500	437	0.874000	0.127745
C57BL6J-2.021	331 Peri NN	layer 6a	3.000000	1	500	132	0.264000	0.736527
C57BL6J-2.021	331 Peri NN	layer 6b	1.000000	1	399	0	0.000000	1
C57BL6J-2.021	332 SMC NN	layer 1	1.000000	1	481	0	0.000000	1
C57BL6J-2.021	332 SMC NN	layer 2/3	1.000000	1	470	0	0.000000	1
C57BL6J-2.021	332 SMC NN	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.021	332 SMC NN	layer 6a	2.000000	1	472	246	0.521186	0.479915
C57BL6J-2.021	333 Endo NN	layer 1	3.000000	1	498	88	0.176707	0.823647
C57BL6J-2.021	333 Endo NN	layer 2/3	4.000000	1	500	122	0.244000	0.756487
C57BL6J-2.021	333 Endo NN	layer 5	4.000000	1	500	26	0.052000	0.948104
C57BL6J-2.021	333 Endo NN	layer 6a	4.000000	1	500	205	0.410000	0.590818
C57BL6J-2.021	333 Endo NN	layer 6b	1.000000	1	436	0	0.000000	1
C57BL6J-2.021	334 Microglia NN	layer 1	3.000000	1	499	137	0.274549	0.726
C57BL6J-2.021	334 Microglia NN	layer 2/3	2.000000	1	500	1	0.002000	0.998004
C57BL6J-2.021	334 Microglia NN	layer 5	3.000000	1	500	7	0.014000	0.986028
C57BL6J-2.021	334 Microglia NN	layer 6a	4.000000	1	500	247	0.494000	0.506986
C57BL6J-2.021	334 Microglia NN	layer 6b	1.000000	1	446	0	0.000000	1
C57BL6J-2.021	335 BAM NN	layer 1	1.000000	1	444	0	0.000000	1
C57BL6J-2.021	335 BAM NN	layer 2/3	1.000000	1	459	0	0.000000	1
C57BL6J-2.021	335 BAM NN	layer 5	2.000000	1	483	141	0.291925	0.708678
C57BL6J-2.021	335 BAM NN	layer 6a	2.000000	1	450	294	0.653333	0.348115
C57BL6J-2.021	337 DC NN	layer 5	1.000000	1	490	0	0.000000	1
C57BL6J-2.021	338 Lymphoid NN	layer 1	1.000000	1	420	0	0.000000	1
C57BL6J-2.021	338 Lymphoid NN	layer 5	2.000000	1	475	264	0.555789	0.445378
C57BL6J-2.021	338 Lymphoid NN	layer 6a	2.000000	1	445	286	0.642697	0.358744
C57BL6J-2.022	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1.000000	1	439	0	0.000000	1
C57BL6J-2.022	001 CLA-EPd-CTX Car3 Glut	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.022	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.022	002 IT EP-CLA Glut	layer 5	1.000000	1	434	0	0.000000	1
C57BL6J-2.022	002 IT EP-CLA Glut	layer 6a	1.000000	1	475	0	0.000000	1
C57BL6J-2.022	004 L6 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.022	004 L6 IT CTX Glut	layer 6a	3.000000	1	500	246	0.492000	0.508982
C57BL6J-2.022	005 L5 IT CTX Glut	layer 5	2.000000	1	500	33	0.066000	0.934132
C57BL6J-2.022	005 L5 IT CTX Glut	layer 6a	1.000000	1	415	0	0.000000	1
C57BL6J-2.022	006 L4/5 IT CTX Glut	layer 2/3	3.000000	1	500	31	0.062000	0.938124
C57BL6J-2.022	006 L4/5 IT CTX Glut	layer 4	1.000000	1	363	0	0.000000	1
C57BL6J-2.022	006 L4/5 IT CTX Glut	layer 5	4.000000	1	500	263	0.526000	0.47505
C57BL6J-2.022	007 L2/3 IT CTX Glut	layer 1	3.000000	1	500	67	0.134000	0.866267
C57BL6J-2.022	007 L2/3 IT CTX Glut	layer 2/3	3.000000	1	500	17	0.034000	0.966068
C57BL6J-2.022	007 L2/3 IT CTX Glut	layer 5	3.000000	1	495	375	0.757576	0.243952
